DateKey,Date,Day,WeekNr,Month,MonthShort,MonthNo,Quarter,Year
20131004,10/4/2013,Friday,40,October,Oct,10,4,2013
20131005,10/5/2013,Saturday,40,October,Oct,10,4,2013
20131006,10/6/2013,Sunday,41,October,Oct,10,4,2013
20131007,10/7/2013,Monday,41,October,Oct,10,4,2013
20131008,10/8/2013,Tuesday,41,October,Oct,10,4,2013
20131009,10/9/2013,Wednesday,41,October,Oct,10,4,2013
20131010,10/10/2013,Thursday,41,October,Oct,10,4,2013
20131011,10/11/2013,Friday,41,October,Oct,10,4,2013
20131012,10/12/2013,Saturday,41,October,Oct,10,4,2013
20131013,10/13/2013,Sunday,42,October,Oct,10,4,2013
20131014,10/14/2013,Monday,42,October,Oct,10,4,2013
20131015,10/15/2013,Tuesday,42,October,Oct,10,4,2013
20131016,10/16/2013,Wednesday,42,October,Oct,10,4,2013
20131017,10/17/2013,Thursday,42,October,Oct,10,4,2013
20131018,10/18/2013,Friday,42,October,Oct,10,4,2013
20131019,10/19/2013,Saturday,42,October,Oct,10,4,2013
20131020,10/20/2013,Sunday,43,October,Oct,10,4,2013
20131021,10/21/2013,Monday,43,October,Oct,10,4,2013
20131022,10/22/2013,Tuesday,43,October,Oct,10,4,2013
20131023,10/23/2013,Wednesday,43,October,Oct,10,4,2013
20131024,10/24/2013,Thursday,43,October,Oct,10,4,2013
20131025,10/25/2013,Friday,43,October,Oct,10,4,2013
20131026,10/26/2013,Saturday,43,October,Oct,10,4,2013
20131027,10/27/2013,Sunday,44,October,Oct,10,4,2013
20131028,10/28/2013,Monday,44,October,Oct,10,4,2013
20131029,10/29/2013,Tuesday,44,October,Oct,10,4,2013
20131030,10/30/2013,Wednesday,44,October,Oct,10,4,2013
20131031,10/31/2013,Thursday,44,October,Oct,10,4,2013
20131101,11/1/2013,Friday,44,November,Nov,11,4,2013
20131102,11/2/2013,Saturday,44,November,Nov,11,4,2013
20131103,11/3/2013,Sunday,45,November,Nov,11,4,2013
20131104,11/4/2013,Monday,45,November,Nov,11,4,2013
20131105,11/5/2013,Tuesday,45,November,Nov,11,4,2013
20131106,11/6/2013,Wednesday,45,November,Nov,11,4,2013
20131107,11/7/2013,Thursday,45,November,Nov,11,4,2013
20131108,11/8/2013,Friday,45,November,Nov,11,4,2013
20131109,11/9/2013,Saturday,45,November,Nov,11,4,2013
20131110,11/10/2013,Sunday,46,November,Nov,11,4,2013
20131111,11/11/2013,Monday,46,November,Nov,11,4,2013
20131112,11/12/2013,Tuesday,46,November,Nov,11,4,2013
20131113,11/13/2013,Wednesday,46,November,Nov,11,4,2013
20131114,11/14/2013,Thursday,46,November,Nov,11,4,2013
20131115,11/15/2013,Friday,46,November,Nov,11,4,2013
20131116,11/16/2013,Saturday,46,November,Nov,11,4,2013
20131117,11/17/2013,Sunday,47,November,Nov,11,4,2013
20131118,11/18/2013,Monday,47,November,Nov,11,4,2013
20131119,11/19/2013,Tuesday,47,November,Nov,11,4,2013
20131120,11/20/2013,Wednesday,47,November,Nov,11,4,2013
20131121,11/21/2013,Thursday,47,November,Nov,11,4,2013
20131122,11/22/2013,Friday,47,November,Nov,11,4,2013
20131123,11/23/2013,Saturday,47,November,Nov,11,4,2013
20131124,11/24/2013,Sunday,48,November,Nov,11,4,2013
20131125,11/25/2013,Monday,48,November,Nov,11,4,2013
20131126,11/26/2013,Tuesday,48,November,Nov,11,4,2013
20131127,11/27/2013,Wednesday,48,November,Nov,11,4,2013
20131128,11/28/2013,Thursday,48,November,Nov,11,4,2013
20131129,11/29/2013,Friday,48,November,Nov,11,4,2013
20131130,11/30/2013,Saturday,48,November,Nov,11,4,2013
20131201,12/1/2013,Sunday,49,December,Dec,12,4,2013
20131202,12/2/2013,Monday,49,December,Dec,12,4,2013
20131203,12/3/2013,Tuesday,49,December,Dec,12,4,2013
20131204,12/4/2013,Wednesday,49,December,Dec,12,4,2013
20131205,12/5/2013,Thursday,49,December,Dec,12,4,2013
20131206,12/6/2013,Friday,49,December,Dec,12,4,2013
20131207,12/7/2013,Saturday,49,December,Dec,12,4,2013
20131208,12/8/2013,Sunday,50,December,Dec,12,4,2013
20131209,12/9/2013,Monday,50,December,Dec,12,4,2013
20131210,12/10/2013,Tuesday,50,December,Dec,12,4,2013
20131211,12/11/2013,Wednesday,50,December,Dec,12,4,2013
20131212,12/12/2013,Thursday,50,December,Dec,12,4,2013
20131213,12/13/2013,Friday,50,December,Dec,12,4,2013
20131214,12/14/2013,Saturday,50,December,Dec,12,4,2013
20131215,12/15/2013,Sunday,51,December,Dec,12,4,2013
20131216,12/16/2013,Monday,51,December,Dec,12,4,2013
20131217,12/17/2013,Tuesday,51,December,Dec,12,4,2013
20131218,12/18/2013,Wednesday,51,December,Dec,12,4,2013
20131219,12/19/2013,Thursday,51,December,Dec,12,4,2013
20131220,12/20/2013,Friday,51,December,Dec,12,4,2013
20131221,12/21/2013,Saturday,51,December,Dec,12,4,2013
20131222,12/22/2013,Sunday,52,December,Dec,12,4,2013
20131223,12/23/2013,Monday,52,December,Dec,12,4,2013
20131224,12/24/2013,Tuesday,52,December,Dec,12,4,2013
20131225,12/25/2013,Wednesday,52,December,Dec,12,4,2013
20131226,12/26/2013,Thursday,52,December,Dec,12,4,2013
20131227,12/27/2013,Friday,52,December,Dec,12,4,2013
20131228,12/28/2013,Saturday,52,December,Dec,12,4,2013
20131229,12/29/2013,Sunday,53,December,Dec,12,4,2013
20131230,12/30/2013,Monday,53,December,Dec,12,4,2013
20131231,12/31/2013,Tuesday,53,December,Dec,12,4,2013
20140101,1/1/2014,Wednesday,1,January,Jan,1,1,2014
20140102,1/2/2014,Thursday,1,January,Jan,1,1,2014
20140103,1/3/2014,Friday,1,January,Jan,1,1,2014
20140104,1/4/2014,Saturday,1,January,Jan,1,1,2014
20140105,1/5/2014,Sunday,2,January,Jan,1,1,2014
20140106,1/6/2014,Monday,2,January,Jan,1,1,2014
20140107,1/7/2014,Tuesday,2,January,Jan,1,1,2014
20140108,1/8/2014,Wednesday,2,January,Jan,1,1,2014
20140109,1/9/2014,Thursday,2,January,Jan,1,1,2014
20140110,1/10/2014,Friday,2,January,Jan,1,1,2014
20140111,1/11/2014,Saturday,2,January,Jan,1,1,2014
20140112,1/12/2014,Sunday,3,January,Jan,1,1,2014
20140113,1/13/2014,Monday,3,January,Jan,1,1,2014
20140114,1/14/2014,Tuesday,3,January,Jan,1,1,2014
20140115,1/15/2014,Wednesday,3,January,Jan,1,1,2014
20140116,1/16/2014,Thursday,3,January,Jan,1,1,2014
20140117,1/17/2014,Friday,3,January,Jan,1,1,2014
20140118,1/18/2014,Saturday,3,January,Jan,1,1,2014
20140119,1/19/2014,Sunday,4,January,Jan,1,1,2014
20140120,1/20/2014,Monday,4,January,Jan,1,1,2014
20140121,1/21/2014,Tuesday,4,January,Jan,1,1,2014
20140122,1/22/2014,Wednesday,4,January,Jan,1,1,2014
20140123,1/23/2014,Thursday,4,January,Jan,1,1,2014
20140124,1/24/2014,Friday,4,January,Jan,1,1,2014
20140125,1/25/2014,Saturday,4,January,Jan,1,1,2014
20140126,1/26/2014,Sunday,5,January,Jan,1,1,2014
20140127,1/27/2014,Monday,5,January,Jan,1,1,2014
20140128,1/28/2014,Tuesday,5,January,Jan,1,1,2014
20140129,1/29/2014,Wednesday,5,January,Jan,1,1,2014
20140130,1/30/2014,Thursday,5,January,Jan,1,1,2014
20140131,1/31/2014,Friday,5,January,Jan,1,1,2014
20140201,2/1/2014,Saturday,5,February,Feb,2,1,2014
20140202,2/2/2014,Sunday,6,February,Feb,2,1,2014
20140203,2/3/2014,Monday,6,February,Feb,2,1,2014
20140204,2/4/2014,Tuesday,6,February,Feb,2,1,2014
20140205,2/5/2014,Wednesday,6,February,Feb,2,1,2014
20140206,2/6/2014,Thursday,6,February,Feb,2,1,2014
20140207,2/7/2014,Friday,6,February,Feb,2,1,2014
20140208,2/8/2014,Saturday,6,February,Feb,2,1,2014
20140209,2/9/2014,Sunday,7,February,Feb,2,1,2014
20140210,2/10/2014,Monday,7,February,Feb,2,1,2014
20140211,2/11/2014,Tuesday,7,February,Feb,2,1,2014
20140212,2/12/2014,Wednesday,7,February,Feb,2,1,2014
20140213,2/13/2014,Thursday,7,February,Feb,2,1,2014
20140214,2/14/2014,Friday,7,February,Feb,2,1,2014
20140215,2/15/2014,Saturday,7,February,Feb,2,1,2014
20140216,2/16/2014,Sunday,8,February,Feb,2,1,2014
20140217,2/17/2014,Monday,8,February,Feb,2,1,2014
20140218,2/18/2014,Tuesday,8,February,Feb,2,1,2014
20140219,2/19/2014,Wednesday,8,February,Feb,2,1,2014
20140220,2/20/2014,Thursday,8,February,Feb,2,1,2014
20140221,2/21/2014,Friday,8,February,Feb,2,1,2014
20140222,2/22/2014,Saturday,8,February,Feb,2,1,2014
20140223,2/23/2014,Sunday,9,February,Feb,2,1,2014
20140224,2/24/2014,Monday,9,February,Feb,2,1,2014
20140225,2/25/2014,Tuesday,9,February,Feb,2,1,2014
20140226,2/26/2014,Wednesday,9,February,Feb,2,1,2014
20140227,2/27/2014,Thursday,9,February,Feb,2,1,2014
20140228,2/28/2014,Friday,9,February,Feb,2,1,2014
20140301,3/1/2014,Saturday,9,March,Mar,3,1,2014
20140302,3/2/2014,Sunday,10,March,Mar,3,1,2014
20140303,3/3/2014,Monday,10,March,Mar,3,1,2014
20140304,3/4/2014,Tuesday,10,March,Mar,3,1,2014
20140305,3/5/2014,Wednesday,10,March,Mar,3,1,2014
20140306,3/6/2014,Thursday,10,March,Mar,3,1,2014
20140307,3/7/2014,Friday,10,March,Mar,3,1,2014
20140308,3/8/2014,Saturday,10,March,Mar,3,1,2014
20140309,3/9/2014,Sunday,11,March,Mar,3,1,2014
20140310,3/10/2014,Monday,11,March,Mar,3,1,2014
20140311,3/11/2014,Tuesday,11,March,Mar,3,1,2014
20140312,3/12/2014,Wednesday,11,March,Mar,3,1,2014
20140313,3/13/2014,Thursday,11,March,Mar,3,1,2014
20140314,3/14/2014,Friday,11,March,Mar,3,1,2014
20140315,3/15/2014,Saturday,11,March,Mar,3,1,2014
20140316,3/16/2014,Sunday,12,March,Mar,3,1,2014
20140317,3/17/2014,Monday,12,March,Mar,3,1,2014
20140318,3/18/2014,Tuesday,12,March,Mar,3,1,2014
20140319,3/19/2014,Wednesday,12,March,Mar,3,1,2014
20140320,3/20/2014,Thursday,12,March,Mar,3,1,2014
20140321,3/21/2014,Friday,12,March,Mar,3,1,2014
20140322,3/22/2014,Saturday,12,March,Mar,3,1,2014
20140323,3/23/2014,Sunday,13,March,Mar,3,1,2014
20140324,3/24/2014,Monday,13,March,Mar,3,1,2014
20140325,3/25/2014,Tuesday,13,March,Mar,3,1,2014
20140326,3/26/2014,Wednesday,13,March,Mar,3,1,2014
20140327,3/27/2014,Thursday,13,March,Mar,3,1,2014
20140328,3/28/2014,Friday,13,March,Mar,3,1,2014
20140329,3/29/2014,Saturday,13,March,Mar,3,1,2014
20140330,3/30/2014,Sunday,14,March,Mar,3,1,2014
20140331,3/31/2014,Monday,14,March,Mar,3,1,2014
20140401,4/1/2014,Tuesday,14,April,Apr,4,2,2014
20140402,4/2/2014,Wednesday,14,April,Apr,4,2,2014
20140403,4/3/2014,Thursday,14,April,Apr,4,2,2014
20140404,4/4/2014,Friday,14,April,Apr,4,2,2014
20140405,4/5/2014,Saturday,14,April,Apr,4,2,2014
20140406,4/6/2014,Sunday,15,April,Apr,4,2,2014
20140407,4/7/2014,Monday,15,April,Apr,4,2,2014
20140408,4/8/2014,Tuesday,15,April,Apr,4,2,2014
20140409,4/9/2014,Wednesday,15,April,Apr,4,2,2014
20140410,4/10/2014,Thursday,15,April,Apr,4,2,2014
20140411,4/11/2014,Friday,15,April,Apr,4,2,2014
20140412,4/12/2014,Saturday,15,April,Apr,4,2,2014
20140413,4/13/2014,Sunday,16,April,Apr,4,2,2014
20140414,4/14/2014,Monday,16,April,Apr,4,2,2014
20140415,4/15/2014,Tuesday,16,April,Apr,4,2,2014
20140416,4/16/2014,Wednesday,16,April,Apr,4,2,2014
20140417,4/17/2014,Thursday,16,April,Apr,4,2,2014
20140418,4/18/2014,Friday,16,April,Apr,4,2,2014
20140419,4/19/2014,Saturday,16,April,Apr,4,2,2014
20140420,4/20/2014,Sunday,17,April,Apr,4,2,2014
20140421,4/21/2014,Monday,17,April,Apr,4,2,2014
20140422,4/22/2014,Tuesday,17,April,Apr,4,2,2014
20140423,4/23/2014,Wednesday,17,April,Apr,4,2,2014
20140424,4/24/2014,Thursday,17,April,Apr,4,2,2014
20140425,4/25/2014,Friday,17,April,Apr,4,2,2014
20140426,4/26/2014,Saturday,17,April,Apr,4,2,2014
20140427,4/27/2014,Sunday,18,April,Apr,4,2,2014
20140428,4/28/2014,Monday,18,April,Apr,4,2,2014
20140429,4/29/2014,Tuesday,18,April,Apr,4,2,2014
20140430,4/30/2014,Wednesday,18,April,Apr,4,2,2014
20140501,5/1/2014,Thursday,18,May,May,5,2,2014
20140502,5/2/2014,Friday,18,May,May,5,2,2014
20140503,5/3/2014,Saturday,18,May,May,5,2,2014
20140504,5/4/2014,Sunday,19,May,May,5,2,2014
20140505,5/5/2014,Monday,19,May,May,5,2,2014
20140506,5/6/2014,Tuesday,19,May,May,5,2,2014
20140507,5/7/2014,Wednesday,19,May,May,5,2,2014
20140508,5/8/2014,Thursday,19,May,May,5,2,2014
20140509,5/9/2014,Friday,19,May,May,5,2,2014
20140510,5/10/2014,Saturday,19,May,May,5,2,2014
20140511,5/11/2014,Sunday,20,May,May,5,2,2014
20140512,5/12/2014,Monday,20,May,May,5,2,2014
20140513,5/13/2014,Tuesday,20,May,May,5,2,2014
20140514,5/14/2014,Wednesday,20,May,May,5,2,2014
20140515,5/15/2014,Thursday,20,May,May,5,2,2014
20140516,5/16/2014,Friday,20,May,May,5,2,2014
20140517,5/17/2014,Saturday,20,May,May,5,2,2014
20140518,5/18/2014,Sunday,21,May,May,5,2,2014
20140519,5/19/2014,Monday,21,May,May,5,2,2014
20140520,5/20/2014,Tuesday,21,May,May,5,2,2014
20140521,5/21/2014,Wednesday,21,May,May,5,2,2014
20140522,5/22/2014,Thursday,21,May,May,5,2,2014
20140523,5/23/2014,Friday,21,May,May,5,2,2014
20140524,5/24/2014,Saturday,21,May,May,5,2,2014
20140525,5/25/2014,Sunday,22,May,May,5,2,2014
20140526,5/26/2014,Monday,22,May,May,5,2,2014
20140527,5/27/2014,Tuesday,22,May,May,5,2,2014
20140528,5/28/2014,Wednesday,22,May,May,5,2,2014
20140529,5/29/2014,Thursday,22,May,May,5,2,2014
20140530,5/30/2014,Friday,22,May,May,5,2,2014
20140531,5/31/2014,Saturday,22,May,May,5,2,2014
20140601,6/1/2014,Sunday,23,June,Jun,6,2,2014
20140602,6/2/2014,Monday,23,June,Jun,6,2,2014
20140603,6/3/2014,Tuesday,23,June,Jun,6,2,2014
20140604,6/4/2014,Wednesday,23,June,Jun,6,2,2014
20140605,6/5/2014,Thursday,23,June,Jun,6,2,2014
20140606,6/6/2014,Friday,23,June,Jun,6,2,2014
20140607,6/7/2014,Saturday,23,June,Jun,6,2,2014
20140608,6/8/2014,Sunday,24,June,Jun,6,2,2014
20140609,6/9/2014,Monday,24,June,Jun,6,2,2014
20140610,6/10/2014,Tuesday,24,June,Jun,6,2,2014
20140611,6/11/2014,Wednesday,24,June,Jun,6,2,2014
20140612,6/12/2014,Thursday,24,June,Jun,6,2,2014
20140613,6/13/2014,Friday,24,June,Jun,6,2,2014
20140614,6/14/2014,Saturday,24,June,Jun,6,2,2014
20140615,6/15/2014,Sunday,25,June,Jun,6,2,2014
20140616,6/16/2014,Monday,25,June,Jun,6,2,2014
20140617,6/17/2014,Tuesday,25,June,Jun,6,2,2014
20140618,6/18/2014,Wednesday,25,June,Jun,6,2,2014
20140619,6/19/2014,Thursday,25,June,Jun,6,2,2014
20140620,6/20/2014,Friday,25,June,Jun,6,2,2014
20140621,6/21/2014,Saturday,25,June,Jun,6,2,2014
20140622,6/22/2014,Sunday,26,June,Jun,6,2,2014
20140623,6/23/2014,Monday,26,June,Jun,6,2,2014
20140624,6/24/2014,Tuesday,26,June,Jun,6,2,2014
20140625,6/25/2014,Wednesday,26,June,Jun,6,2,2014
20140626,6/26/2014,Thursday,26,June,Jun,6,2,2014
20140627,6/27/2014,Friday,26,June,Jun,6,2,2014
20140628,6/28/2014,Saturday,26,June,Jun,6,2,2014
20140629,6/29/2014,Sunday,27,June,Jun,6,2,2014
20140630,6/30/2014,Monday,27,June,Jun,6,2,2014
20140701,7/1/2014,Tuesday,27,July,Jul,7,3,2014
20140702,7/2/2014,Wednesday,27,July,Jul,7,3,2014
20140703,7/3/2014,Thursday,27,July,Jul,7,3,2014
20140704,7/4/2014,Friday,27,July,Jul,7,3,2014
20140705,7/5/2014,Saturday,27,July,Jul,7,3,2014
20140706,7/6/2014,Sunday,28,July,Jul,7,3,2014
20140707,7/7/2014,Monday,28,July,Jul,7,3,2014
20140708,7/8/2014,Tuesday,28,July,Jul,7,3,2014
20140709,7/9/2014,Wednesday,28,July,Jul,7,3,2014
20140710,7/10/2014,Thursday,28,July,Jul,7,3,2014
20140711,7/11/2014,Friday,28,July,Jul,7,3,2014
20140712,7/12/2014,Saturday,28,July,Jul,7,3,2014
20140713,7/13/2014,Sunday,29,July,Jul,7,3,2014
20140714,7/14/2014,Monday,29,July,Jul,7,3,2014
20140715,7/15/2014,Tuesday,29,July,Jul,7,3,2014
20140716,7/16/2014,Wednesday,29,July,Jul,7,3,2014
20140717,7/17/2014,Thursday,29,July,Jul,7,3,2014
20140718,7/18/2014,Friday,29,July,Jul,7,3,2014
20140719,7/19/2014,Saturday,29,July,Jul,7,3,2014
20140720,7/20/2014,Sunday,30,July,Jul,7,3,2014
20140721,7/21/2014,Monday,30,July,Jul,7,3,2014
20140722,7/22/2014,Tuesday,30,July,Jul,7,3,2014
20140723,7/23/2014,Wednesday,30,July,Jul,7,3,2014
20140724,7/24/2014,Thursday,30,July,Jul,7,3,2014
20140725,7/25/2014,Friday,30,July,Jul,7,3,2014
20140726,7/26/2014,Saturday,30,July,Jul,7,3,2014
20140727,7/27/2014,Sunday,31,July,Jul,7,3,2014
20140728,7/28/2014,Monday,31,July,Jul,7,3,2014
20140729,7/29/2014,Tuesday,31,July,Jul,7,3,2014
20140730,7/30/2014,Wednesday,31,July,Jul,7,3,2014
20140731,7/31/2014,Thursday,31,July,Jul,7,3,2014
20140801,8/1/2014,Friday,31,August,Aug,8,3,2014
20140802,8/2/2014,Saturday,31,August,Aug,8,3,2014
20140803,8/3/2014,Sunday,32,August,Aug,8,3,2014
20140804,8/4/2014,Monday,32,August,Aug,8,3,2014
20140805,8/5/2014,Tuesday,32,August,Aug,8,3,2014
20140806,8/6/2014,Wednesday,32,August,Aug,8,3,2014
20140807,8/7/2014,Thursday,32,August,Aug,8,3,2014
20140808,8/8/2014,Friday,32,August,Aug,8,3,2014
20140809,8/9/2014,Saturday,32,August,Aug,8,3,2014
20140810,8/10/2014,Sunday,33,August,Aug,8,3,2014
20140811,8/11/2014,Monday,33,August,Aug,8,3,2014
20140812,8/12/2014,Tuesday,33,August,Aug,8,3,2014
20140813,8/13/2014,Wednesday,33,August,Aug,8,3,2014
20140814,8/14/2014,Thursday,33,August,Aug,8,3,2014
20140815,8/15/2014,Friday,33,August,Aug,8,3,2014
20140816,8/16/2014,Saturday,33,August,Aug,8,3,2014
20140817,8/17/2014,Sunday,34,August,Aug,8,3,2014
20140818,8/18/2014,Monday,34,August,Aug,8,3,2014
20140819,8/19/2014,Tuesday,34,August,Aug,8,3,2014
20140820,8/20/2014,Wednesday,34,August,Aug,8,3,2014
20140821,8/21/2014,Thursday,34,August,Aug,8,3,2014
20140822,8/22/2014,Friday,34,August,Aug,8,3,2014
20140823,8/23/2014,Saturday,34,August,Aug,8,3,2014
20140824,8/24/2014,Sunday,35,August,Aug,8,3,2014
20140825,8/25/2014,Monday,35,August,Aug,8,3,2014
20140826,8/26/2014,Tuesday,35,August,Aug,8,3,2014
20140827,8/27/2014,Wednesday,35,August,Aug,8,3,2014
20140828,8/28/2014,Thursday,35,August,Aug,8,3,2014
20140829,8/29/2014,Friday,35,August,Aug,8,3,2014
20140830,8/30/2014,Saturday,35,August,Aug,8,3,2014
20140831,8/31/2014,Sunday,36,August,Aug,8,3,2014
20140901,9/1/2014,Monday,36,September,Sep,9,3,2014
20140902,9/2/2014,Tuesday,36,September,Sep,9,3,2014
20140903,9/3/2014,Wednesday,36,September,Sep,9,3,2014
20140904,9/4/2014,Thursday,36,September,Sep,9,3,2014
20140905,9/5/2014,Friday,36,September,Sep,9,3,2014
20140906,9/6/2014,Saturday,36,September,Sep,9,3,2014
20140907,9/7/2014,Sunday,37,September,Sep,9,3,2014
20140908,9/8/2014,Monday,37,September,Sep,9,3,2014
20140909,9/9/2014,Tuesday,37,September,Sep,9,3,2014
20140910,9/10/2014,Wednesday,37,September,Sep,9,3,2014
20140911,9/11/2014,Thursday,37,September,Sep,9,3,2014
20140912,9/12/2014,Friday,37,September,Sep,9,3,2014
20140913,9/13/2014,Saturday,37,September,Sep,9,3,2014
20140914,9/14/2014,Sunday,38,September,Sep,9,3,2014
20140915,9/15/2014,Monday,38,September,Sep,9,3,2014
20140916,9/16/2014,Tuesday,38,September,Sep,9,3,2014
20140917,9/17/2014,Wednesday,38,September,Sep,9,3,2014
20140918,9/18/2014,Thursday,38,September,Sep,9,3,2014
20140919,9/19/2014,Friday,38,September,Sep,9,3,2014
20140920,9/20/2014,Saturday,38,September,Sep,9,3,2014
20140921,9/21/2014,Sunday,39,September,Sep,9,3,2014
20140922,9/22/2014,Monday,39,September,Sep,9,3,2014
20140923,9/23/2014,Tuesday,39,September,Sep,9,3,2014
20140924,9/24/2014,Wednesday,39,September,Sep,9,3,2014
20140925,9/25/2014,Thursday,39,September,Sep,9,3,2014
20140926,9/26/2014,Friday,39,September,Sep,9,3,2014
20140927,9/27/2014,Saturday,39,September,Sep,9,3,2014
20140928,9/28/2014,Sunday,40,September,Sep,9,3,2014
20140929,9/29/2014,Monday,40,September,Sep,9,3,2014
20140930,9/30/2014,Tuesday,40,September,Sep,9,3,2014
20141001,10/1/2014,Wednesday,40,October,Oct,10,4,2014
20141002,10/2/2014,Thursday,40,October,Oct,10,4,2014
20141003,10/3/2014,Friday,40,October,Oct,10,4,2014
20141004,10/4/2014,Saturday,40,October,Oct,10,4,2014
20141005,10/5/2014,Sunday,41,October,Oct,10,4,2014
20141006,10/6/2014,Monday,41,October,Oct,10,4,2014
20141007,10/7/2014,Tuesday,41,October,Oct,10,4,2014
20141008,10/8/2014,Wednesday,41,October,Oct,10,4,2014
20141009,10/9/2014,Thursday,41,October,Oct,10,4,2014
20141010,10/10/2014,Friday,41,October,Oct,10,4,2014
20141011,10/11/2014,Saturday,41,October,Oct,10,4,2014
20141012,10/12/2014,Sunday,42,October,Oct,10,4,2014
20141013,10/13/2014,Monday,42,October,Oct,10,4,2014
20141014,10/14/2014,Tuesday,42,October,Oct,10,4,2014
20141015,10/15/2014,Wednesday,42,October,Oct,10,4,2014
20141016,10/16/2014,Thursday,42,October,Oct,10,4,2014
20141017,10/17/2014,Friday,42,October,Oct,10,4,2014
20141018,10/18/2014,Saturday,42,October,Oct,10,4,2014
20141019,10/19/2014,Sunday,43,October,Oct,10,4,2014
20141020,10/20/2014,Monday,43,October,Oct,10,4,2014
20141021,10/21/2014,Tuesday,43,October,Oct,10,4,2014
20141022,10/22/2014,Wednesday,43,October,Oct,10,4,2014
20141023,10/23/2014,Thursday,43,October,Oct,10,4,2014
20141024,10/24/2014,Friday,43,October,Oct,10,4,2014
20141025,10/25/2014,Saturday,43,October,Oct,10,4,2014
20141026,10/26/2014,Sunday,44,October,Oct,10,4,2014
20141027,10/27/2014,Monday,44,October,Oct,10,4,2014
20141028,10/28/2014,Tuesday,44,October,Oct,10,4,2014
20141029,10/29/2014,Wednesday,44,October,Oct,10,4,2014
20141030,10/30/2014,Thursday,44,October,Oct,10,4,2014
20141031,10/31/2014,Friday,44,October,Oct,10,4,2014
20141101,11/1/2014,Saturday,44,November,Nov,11,4,2014
20141102,11/2/2014,Sunday,45,November,Nov,11,4,2014
20141103,11/3/2014,Monday,45,November,Nov,11,4,2014
20141104,11/4/2014,Tuesday,45,November,Nov,11,4,2014
20141105,11/5/2014,Wednesday,45,November,Nov,11,4,2014
20141106,11/6/2014,Thursday,45,November,Nov,11,4,2014
20141107,11/7/2014,Friday,45,November,Nov,11,4,2014
20141108,11/8/2014,Saturday,45,November,Nov,11,4,2014
20141109,11/9/2014,Sunday,46,November,Nov,11,4,2014
20141110,11/10/2014,Monday,46,November,Nov,11,4,2014
20141111,11/11/2014,Tuesday,46,November,Nov,11,4,2014
20141112,11/12/2014,Wednesday,46,November,Nov,11,4,2014
20141113,11/13/2014,Thursday,46,November,Nov,11,4,2014
20141114,11/14/2014,Friday,46,November,Nov,11,4,2014
20141115,11/15/2014,Saturday,46,November,Nov,11,4,2014
20141116,11/16/2014,Sunday,47,November,Nov,11,4,2014
20141117,11/17/2014,Monday,47,November,Nov,11,4,2014
20141118,11/18/2014,Tuesday,47,November,Nov,11,4,2014
20141119,11/19/2014,Wednesday,47,November,Nov,11,4,2014
20141120,11/20/2014,Thursday,47,November,Nov,11,4,2014
20141121,11/21/2014,Friday,47,November,Nov,11,4,2014
20141122,11/22/2014,Saturday,47,November,Nov,11,4,2014
20141123,11/23/2014,Sunday,48,November,Nov,11,4,2014
20141124,11/24/2014,Monday,48,November,Nov,11,4,2014
20141125,11/25/2014,Tuesday,48,November,Nov,11,4,2014
20141126,11/26/2014,Wednesday,48,November,Nov,11,4,2014
20141127,11/27/2014,Thursday,48,November,Nov,11,4,2014
20141128,11/28/2014,Friday,48,November,Nov,11,4,2014
20141129,11/29/2014,Saturday,48,November,Nov,11,4,2014
